


Sentence : Comment Crew: Indictors of Compromise
834a274599aed64959b3b2bfe931af4c
83cdbc9aa1907d55dda3e28149e897cc
83d45d80682afa9b2526029b2bc2fb33
850ac92dfa39f2391addc2d888c62ef8
8548dd501aaf132b134aa3849e15d2aa
85873c12599490a0f7db691b0c5179ae
860d5840c3b1a750d8c4e6bc68ecfbab
867d80bc1c369ca7ee429c727d2c5fea
875cb4844bc03f6da7a60553632c7678
888eadff6982de01c60891ce185473b7
88c0e5a4ca408ac12acaaf7a9ef9eb49
894ef915af830f38499d498342fdd8db
8a413af90665ca7909bcdcf19cd566ed
8ac64b904c188ef6b73dbc5073cee1a9
8b69f0a948c32288f3fab4ed2845cb1b
8ba366ef5ecd802c82289dcea22b2146
8c148fe80ae705af284b92f1c283013a
8c3a791ce682e3c5da5bcfbce261eeaa
8c76de0a8ac79536b96619613960681c
8d3a6b78118b647a7f31f06a46c27fd4
8dc7eb49fe1fbf490f90c153a71c60a5
8e2e709c01ccb286c51ac9e592eea48a
8e53ad954f05d2c3f57b19b1ecb0fea0
8f8e948a2f9afd7ece6dc6603cfbd56a
8fbbf38c053dbb0da3dd2fd6af4869d2
905d5cd372fb22dd5f9804adb2d2787b
9157d078effa4b727180c40bedb74ef6
920dffe40787f1f3fdb24548b4a210db
92785f445f366ed548388b1af6b01f9c
9327f1eefb18fde7f622fc2efbbbdb4b
939e07685fec28a15f88786b097bb14b
9400950fa381ba1750c914fa9e6fd85e
942b1ca8c3c64be1e4c40e26c9e39ad8
962c52436706b5c226894de0436b860e
96ee5acbe155f37ff1604b4fd259e55f
96f31d6fda587b43887e846876e5c399
975c718bf93ca5d0693bb0d4c7e42d1e
99b58e416c5e8e0bcdcd39ba417a08ed
9a58902740c5b73eb6a68a126ac6ac55
9a847c1f54359ffd3c335e97600f6f5d
9aca099f7cd3b3b29551b67af48467d1
9be590614e2407dc144ad6c100a2873a
9bf4683c09a2d60294ff79ce026f4e64
9cc15358d6ce18150dbee6be3281151d
9cd1e3b67540bdc2fc4a3835e170bc65
9e6b8b265f05302eca455ce8ea10a3aa
9fcb233ee18df6c19b1ad3922dd41a2a
9fd0e94fce1543b75b44414a61b252b0
a01ea69e4c10721ec088676cef67d8bd
a19e68e72084d867a39776faaa6f5fce
a1fa946523928c16340cf40daa2ffb53
a26a85c33ddf57d720040629931be174
a4847e655c817e3c5112e888a2877f4d
a4d476fb7b084bd01a847ab7e0d839b5
a55f6c8b795ccdc469b9b67b22ddc88b
Security Response February 22, 2013 Copyright © 2013 Symantec Page 10
Output : 
{
    "nodes": [
        {"id": 1, "description": "Comment Crew", "type" : "ACTO"},
        {"id": 30, "description": "92785f445f366ed548388b1af6b01f9c", "type" : "IOCS"},
        {"id": 31, "description": "9327f1eefb18fde7f622fc2efbbbdb4b", "type" : "IOCS"},
        {"id": 32, "description": "939e07685fec28a15f88786b097bb14b", "type" : "IOCS"},
        {"id": 33, "description": "9400950fa381ba1750c914fa9e6fd85e", "type" : "IOCS"},
        {"id": 34, "description": "942b1ca8c3c64be1e4c40e26c9e39ad8", "type" : "IOCS"},
        {"id": 35, "description": "962c5f05302eca455ce8ea10a3aa", "type" : "IOCS"},
        {"id": 36, "description": "9fcb233ee18df6c19b1ad3922dd41a2a", "type" : "IOCS"},
        {"id": 37, "description": "9fd0e94fce1543b75b44414a61b252b0", "type" : "IOCS"},
        {"id": 38, "description": "a01ea69e4c10721ec088676cef67d8bd", "type" : "IOCS"},
        {"id": 39, "description": "a19e68e72084d867a39776faaa6f5fce", "type" : "IOCS"},
        {"id": 40, "description": "a1fa946523928c16340cf40daa2ffb53", "type" : "IOCS"},
        {"id": 41, "description": "a26a85c33ddf57d720040629931be174", "type" : "IOCS"},
        {"id": 42, "description": "a4847e655c817e3c5112e888a2877f4d", "type" : "IOCS"},
        {"id": 43, "description": "a4d476fb7b084bd01a847ab7e0d839b5", "type" : "IOCS"},
        {"id": 44, "description": "a55f6c8b795ccdc469b9b67b22ddc88b", "type" : "IOCS"}
    ],
    "edges": [
        {"source": 1, "target": 2, "type": "related_to"},
        {"source": 1, "target": 3, "type": "related_to"},
        {"source": 1, "target": 4, "type": "related_to"},
        {"source": 1, "target": 5, "type": "related_to"},
        {"source": 1, "target": 6, "type": "related_to"},
        {"source": 1, "target": 7, "type": "related_to"},
        {"source": 1, "target": 8, "type": "related_to"},
        {"source": 1, "target": 9, "type": "related_to"},
        {"source": 1, "target": 10, "type": "related_to"},
        {"source": 1, "target": 11, "type": "related_to"},
        {"source": 1, "target": 12, "type": "related_to"},
        {"source": 1, "target": 13, "type": "related_to"},
        {"source": 1, "target": 14, "type": "related_to"},
        {"source": 1, "target": 15, "type": "related_to"},
        {"source": 1, "target": 16, "type": "related_to"},
        {"source": 1, "target": 17, "type": "related_to"},
        {"source": 1, "target": 18, "type": "related_to"},
        {"source": 1, "target": 19, "type": "related_to"},
        {"source": 1, "target": 20, "type": "related_to"},
        {"source": 1, "target": 21, "type": "related_to"},
        {"source": 1, "target": 22, "type": "related_to"},
        {"source": 1, "target": 23, "type": "related_to"},
        {"source": 1, "target": 24, "type": "related_to"},
        {"source": 1, "target": 25, "type": "related_to"},
        {"source": 1, "target": 26, "type": "related_to"},
        {"source": 1, "target": 27, "type": "related_to"},
        {"source": 1, "target": 28, "type": "related_to"},
        {"source": 1, "target": 29, "type": "related_to"},
        {"source": 1, "target": 30, "type": "related_to"},
        {"source": 1, "target": 31, "type": "related_to"},
        {"source": 1, "target": 32, "type": "related_to"},
        {"source": 1, "target": 33, "type": "related_to"},
        {"source": 1, "target": 34, "type": "related_to"},
        {"source": 1, "target": 35, "type": "related_to"},
        {"source": 1, "target": 36, "type": "related_to"},
        {"source": 1, "target": 37, "type": "related_to"},
        {"source": 1, "target": 38, "type": "related_to"},
        {"source": 1, "target": 39, "type": "related_to"},
        {"source": 1, "target": 40, "type": "related_to"},
        {"source": 1, "target": 41, "type": "related_to"},
        {"source": 1, "target": 42, "type": "related_to"},
        {"source": 1, "target": 43, "type": "related_to"},
        {"source": 1, "target": 44, "type": "related_to"}
    ]
}
